Symbol,InstrumentToken,Name,BSE_TOKEN,NSE_TOKEN,Segment,InstrumentType
619GS2034-GS,4857089,GOI LOAN 6.19% 2034,,18973,NSE,EQ
UNIVASTU,4858113,UNIVASTU INDIA,,18977,NSE,EQ
759MN35-SG,4861697,SDL MN 7.59% 2035,,18991,NSE,EQ
749PN35-SG,4862209,SDL PN 7.49% 2035,,18993,NSE,EQ
746MP38A-SG,4862465,SDL MP 7.46% 2038,,18994,NSE,EQ
746WB39-SG,4863489,SDL WB 7.46% 2039,,18998,NSE,EQ
745KL39-SG,4863745,SDL KL 7.45% 2039,,18999,NSE,EQ
744WB42-SG,4864001,SDL WB 7.44% 2042,,19000,NSE,EQ
MASTER-SM,4866817,MASTER COMPONENTS,,19011,NSE,EQ
MVGJL,139262724,MANOJ VAIBHAV GEMS 'N' JEWELLE,543995,19015,BSE,EQ
JSWINFRA,139262468,JSW INFRASTRUCTURE ,543994,19020,BSE,EQ
KIRLOSIND,128062212,KIRLOSKAR INDUSTRIES,500243,19025,BSE,EQ
PODDARMENT,134289924,PODDAR PIGMENTS,524570,19036,BSE,EQ
10IIFL29-N6,4875521,,,19045,NSE,EQ
105IIFL29-N7,4876033,,,19047,NSE,EQ
MANAPPURAM,135990532,MANAPPURAM FINANCE,531213,19061,BSE,EQ
AARVI,4882689,AARVI ENCON,,19073,NSE,EQ
SGBJUN28-GB,4883969,2.5%GOLDBONDS2028SR-III,,19078,NSE,EQ
ITBEES,151076100,NIPPON INDIA MUTUAL FUND - PER,590141,19084,BSE,EQ
SILLYMONKS,4888833,SILLY MONKS ENTERTAIN,,19097,NSE,EQ
ROLLT,128626692,ROLLATAINERS,502448,19104,BSE,EQ
NBIFIN,4892417,N.B.I. IND. FIN. CO.,,19111,NSE,EQ
SAAKSHI-ST,4892673,SAAKSHI MEDTEC N PANELS L,,19112,NSE,EQ
UDS,139262980,UPDATER SERVICES ,543996,19113,BSE,EQ
KIOCL,138414084,KIOCL ,540680,19126,BSE,EQ
MAL-SM,4898305,MANGALAM ALLOYS,,19134,NSE,EQ
DIGIKORE-SM,4899329,DIGIKORE STUDIOS,,19138,NSE,EQ
UMESLTD,136293892,USHA MARTIN EDUCATION & SOLUTI,532398,19142,BSE,EQ
INSPIRE-SM,4903425,INSPIRE FILMS,,19154,NSE,EQ
NEWJAISA-ST,4905217,NEWJAISA TECHNOLOGIES,,19161,NSE,EQ
752TN33-SG,4905473,SDL TN 7.52% 2033,,19162,NSE,EQ
754UK33-SG,4905729,SDL UK 7.54% 2033,,19163,NSE,EQ
76AP34-SG,4905985,SDL AP 7.6% 2034,,19164,NSE,EQ
755MP35-SG,4906241,SDL MP 7.55% 2035,,19165,NSE,EQ
759HR35-SG,4906497,SDL HR 7.59% 2035,,19166,NSE,EQ
767PN35-SG,4906753,SDL PN 7.67% 2035,,19167,NSE,EQ
756UP35-SG,4907009,SDL UP 7.56% 2035,,19168,NSE,EQ
751MP38-SG,4907265,SDL MP 7.51% 2038,,19169,NSE,EQ
759WB39-SG,4908033,SDL WB 7.59% 2039,,19172,NSE,EQ
75AP41-SG,4908545,SDL AP 7.5% 2041,,19174,NSE,EQ
749TS44-SG,4909313,SDL TS 7.49% 2044,,19177,NSE,EQ
749KL45-SG,4909569,SDL KL 7.49% 2045,,19178,NSE,EQ
753HR33-SG,4909825,SDL HR 7.53% 2033,,19179,NSE,EQ
754CG31-SG,4910081,SDL CG 7.54% 2031,,19180,NSE,EQ
762BR31-SG,4910337,SDL BR 7.62% 2031,,19181,NSE,EQ
SFL,138291972,SHEELA FOAM ,540203,19184,BSE,EQ
755TS32-SG,4911361,SDL TS 7.55% 2032,,19185,NSE,EQ
762AS33-SG,4911617,SDL AS 7.62% 2033,,19186,NSE,EQ
754RJ33-SG,4912897,SDL RJ 7.54% 2033,,19191,NSE,EQ
TI,129844484,TILAKNAGAR INDUSTRIES,507205,19196,BSE,EQ
HEADSUP,138293764,HEADS UP VENTURES ,540210,19205,BSE,EQ
VINYAS-SM,4916737,VINYAS INNOVATIVE TECH L,,19206,NSE,EQ
HMVL,136503556,HINDUSTAN MEDIA VENTURES,533217,19211,BSE,EQ
VALIANTLAB,139263492,VALIANT LABORATORIES ,543998,19218,BSE,EQ
TCIEXP,138294276,TCI EXPRESS ,540212,19223,BSE,EQ
SENSEXETF,139263748,MIRAE ASSET MUTUAL FUND,543999,19224,BSE,EQ
AARTISURF,139061764,AARTI SURFACTANTS ,543210,19233,BSE,EQ
LAURUSLABS,138296836,LAURUS LABS ,540222,19234,BSE,EQ
IMFA,136460036,INDIAN METALS & FERRO ALLOYS L,533047,19235,BSE,EQ
MONIFTY500,4924673,MOTILALAMC - MONIFTY500,,19237,NSE,EQ
ARABIAN-SM,4928769,ARABIAN PETROLEUM,,19253,NSE,EQ
CHOLAFIN-D1,4929793,,,19257,NSE,EQ
BLISSGVS,129586436,BLISS GVS PHARMA,506197,19265,BSE,EQ
EFACTOR-SM,4932353,E FACTOR EXPERIENCES,,19267,NSE,EQ
EMAMIREAL,136503812,EMAMI REALTY,533218,19277,BSE,EQ
THEJO,4935425,THEJO ENGINEERING,,19279,NSE,EQ
KONTOR-SM,4937473,KONTOR SPACE,,19287,NSE,EQ
MOM50,151069444,MOTILAL OSWAL MUTUAL FUND,590115,19289,BSE,EQ
TERASOFT-BE,4939777,TERA SOFTWARE,,19296,NSE,EQ
ITDC,136240388,INDIA TOURISM DEVELOPMENT CORP,532189,19299,BSE,EQ
VISHNUINFR-SM,4940801,VISHNUSURYA PROJ N INFR L,,19300,NSE,EQ
HISARMETAL,151044612,HISAR METAL INDUSTRIES,590018,19322,BSE,EQ
PROLIFE-SM,4954113,PROLIFE INDUSTRIES,,19352,NSE,EQ
GOYALSALT-SM,4955137,GOYAL SALT,,19356,NSE,EQ
CANARYS-SM,4958209,CANARYS AUTOMATIONS,,19368,NSE,EQ
SPCENET-BE,4960001,SPACENET ENTERS IND,,19375,NSE,EQ
OLIL-SM,4962817,ONECLICK LOGISTICS IND L,,19386,NSE,EQ
BOROLTD,139062276,BOROSIL ,543212,19401,BSE,EQ
ROSSARI,139062532,ROSSARI BIOTECH,543213,19410,BSE,EQ
AHLEAST,136506116,ASIAN HOTELS (EAST),533227,19438,BSE,EQ
SICALLOG-BE,4976641,SICAL LOGISTICS,,19440,NSE,EQ
CAPTRUST,130945284,CAPITAL TRUST,511505,19447,BSE,EQ
SGBSEP31II-GB,4980737,2.50%GOLDBONDS2031SR-II,,19456,NSE,EQ
PLAZACABLE,139264772,PLAZA WIRES ,544003,19458,BSE,EQ
KARNIKA-SM,4983041,KARNIKA INDUSTRIES,,19465,NSE,EQ
SCML-ST,4986625,SHARP CHUCKS N MACHINES L,,19479,NSE,EQ
762GJ28-SG,4986881,SDL GJ 7.62% 2028,,19480,NSE,EQ
77GA33-SG,4987137,SDL GA 7.7% 2033,,19481,NSE,EQ
771UK33-SG,4987393,SDL UK 7.71% 2033,,19482,NSE,EQ
775SK33A-SG,4987649,SDL SK 7.75% 2033,,19483,NSE,EQ
77UP34-SG,4987905,SDL UP 7.7% 2034,,19484,NSE,EQ
769UP35A-SG,4988161,SDL UP 7.69% 2035,,19485,NSE,EQ
775PN36-SG,4988417,SDL PN 7.75% 2036,,19486,NSE,EQ
767AP38-SG,4988673,SDL AP 7.67% 2038,,19487,NSE,EQ
762TN53-SG,4988929,SDL TN 7.62% 2053,,19488,NSE,EQ
PLADAINFO-SM,4989953,PLADA INFOTECH SERVICES L,,19492,NSE,EQ
SECMARK,139067908,SECMARK CONSULTANCY ,543234,19496,BSE,EQ
TICL,136380932,TWAMEVCONSTRUCTION AND INFRAST,532738,19501,BSE,EQ
COMMITTED-ST,4996097,COMMITTED CARGO CARE,,19516,NSE,EQ
772ML31-SG,4996353,SDL ML 7.72% 2031,,19517,NSE,EQ
762RJ43-SG,4996609,SDL RJ 7.62% 2043,,19518,NSE,EQ
762HP43-SG,4996865,SDL HP 7.62% 2043,,19519,NSE,EQ
764WB43-SG,4997121,SDL WB 7.64% 2043,,19520,NSE,EQ
756JK53-SG,4997377,SDL JK 7.56% 2053,,19521,NSE,EQ
77BR31-SG,4997633,SDL BR 7.7% 2031,,19522,NSE,EQ
764KA32-SG,4997889,SDL KA 7.64% 2032,,19523,NSE,EQ
765TN33A-SG,4998145,SDL TN 7.65% 2033,,19524,NSE,EQ
IITL,128331524,INDUSTRIAL INVESTMENT TRUST LT,501295,19525,BSE,EQ
767AS33B-SG,4998657,SDL AS 7.67% 2033,,19526,NSE,EQ
767GA33-SG,4998913,SDL GA 7.67% 2033,,19527,NSE,EQ
BAJAJCON,136506628,BAJAJ CONSUMER CARE,533229,19531,BSE,EQ
768UP34-SG,5000193,SDL UP 7.68% 2034,,19532,NSE,EQ
766HR35-SG,5000449,SDL HR 7.66% 2035,,19533,NSE,EQ
766AP37-SG,5001729,SDL AP 7.66% 2037,,19538,NSE,EQ
772MZ38-SG,5001985,SDL MZ 7.72% 2038,,19539,NSE,EQ
HDFCGOLD,136506884,HDFC MUTUAL FUND - HDFC GOLD E,533230,19543,BSE,EQ
765TS39-SG,5004801,SDL TS 7.65% 2039,,19550,NSE,EQ
761AP43-SG,5005313,SDL AP 7.61% 2043,,19552,NSE,EQ
BHANDARI,131227652,BHANDARI HOSIERY EXPORTS,512608,19556,BSE,EQ
737GS2028-GS,5008897,GOI LOAN  7.37% 2028,,19566,NSE,EQ
UGARSUGAR,135772932,UGAR SUGAR WORKS,530363,19578,BSE,EQ
ARVINDPORT-SM,5012225,ARVIND PORT AND INFRA,,19579,NSE,EQ
BSE,5013761,BSE,,19585,NSE,EQ
IRMENERGY,139265028,IRM ENERGY,544004,19597,BSE,EQ
PRAKASHSTL,136509188,PRAKASH STEELAGE,533239,19599,BSE,EQ
77KA34-SG,5019137,SDL KA 7.7% 2034,,19606,NSE,EQ
772TS35-SG,5019905,SDL TS 7.72% 2035,,19609,NSE,EQ
773MN35-SG,5020417,SDL MN 7.73% 2035,,19611,NSE,EQ
768TN30-SG,5021185,SDL TN 7.68% 2030,,19614,NSE,EQ
769KA33-SG,5021441,SDL KA 7.69% 2033,,19615,NSE,EQ
77UP33-SG,5021697,SDL UP 7.7% 2033,,19616,NSE,EQ
771RJ33-SG,5021953,SDL RJ 7.71% 2033,,19617,NSE,EQ
772TN33-SG,5022209,SDL TN 7.72% 2033,,19618,NSE,EQ
768MP34-SG,5022465,SDL MP 7.68% 2034,,19619,NSE,EQ
772AP36-SG,5022721,SDL AP 7.72% 2036,,19620,NSE,EQ
766AP42-SG,5022977,SDL AP 7.66% 2042,,19621,NSE,EQ
766TN43-SG,5023233,SDL TN 7.66% 2043,,19622,NSE,EQ
76JK53-SG,5023489,SDL JK 7.6% 2053,,19623,NSE,EQ
WOMANCART-SM,5024513,WOMANCART,,19627,NSE,EQ
PRICOLLTD,138315012,PRICOL ,540293,19631,BSE,EQ
ITETF,139265540,MIRAE ASSET MUTUAL FUND,544006,19633,BSE,EQ
ALPHAETF,139265796,MIRAE ASSET MUTUAL FUND,544007,19640,BSE,EQ
MAXESTATES,139266052,MAX ESTATES ,544008,19646,BSE,EQ
KALYANI-BE,5031169,KALYANI COMMERCIALS,,19653,NSE,EQ
COMPINFO-BZ,5035521,COMPUAGE INFOCOM,,19670,NSE,EQ
GAYAPROJ-BZ,5036801,GAYATRI PROJECTS,,19675,NSE,EQ
CMICABLES-BZ,5037057,CMI,,19676,NSE,EQ
ANSALAPI-BZ,5037313,ANSAL PROP & INFRA,,19677,NSE,EQ
GOLDIETF,136510468,ICICI PRUDENTIAL GOLD ETF,533244,19679,BSE,EQ
RCDL-SM,5038337,RAJGOR CASTOR DERIVATI L,,19681,NSE,EQ
733GS2026-GS,5039361,GOI LOAN  7.33% 2026,,19685,NSE,EQ
BLUEJET,139266308,BLUE JET HEALTHCARE ,544009,19686,BSE,EQ
ONDOOR-SM,5041153,ON DOOR CONCEPTS,,19692,NSE,EQ
JITFINFRA-BE,5041921,JITF INFRALOGISTICS,,19695,NSE,EQ
HMT-BZ,5042689,HMT -,,19698,NSE,EQ
LIQUIDSBI,139266564,,544010,19705,BSE,EQ
773RJ33-SG,5047297,SDL RJ 7.73% 2033,,19716,NSE,EQ
773GA33-SG,5047553,SDL GA 7.73% 2033,,19717,NSE,EQ
777PN33-SG,5048321,SDL PN 7.77% 2033,,19720,NSE,EQ
773KA35-SG,5048577,SDL KA 7.73% 2035,,19721,NSE,EQ
775HR35-SG,5048833,SDL HR 7.75% 2035,,19722,NSE,EQ
773KA36-SG,5049089,SDL KA 7.73% 2036,,19723,NSE,EQ
774AP36-SG,5049345,SDL AP 7.74% 2036,,19724,NSE,EQ
775TS37-SG,5049601,SDL TS 7.75% 2037,,19725,NSE,EQ
776AP37-SG,5049857,SDL AP 7.76% 2037,,19726,NSE,EQ
776MP37-SG,5050113,SDL MP 7.76% 2037,,19727,NSE,EQ
774RJ39-SG,5050369,SDL RJ 7.74% 2039,,19728,NSE,EQ
772AP41-SG,5050625,SDL AP 7.72% 2041,,19729,NSE,EQ
77AP43-SG,5050881,SDL AP 7.7% 2043,,19730,NSE,EQ
GPPL,136511492,GUJARAT PIPAVAV PORT,533248,19731,BSE,EQ
77RJ43-SG,5051393,SDL RJ 7.7% 2043,,19732,NSE,EQ
767TS45-SG,5051649,SDL TS 7.67% 2045,,19733,NSE,EQ
766KL46-SG,5052673,SDL KL 7.66% 2046,,19737,NSE,EQ
765RJ48-SG,5053441,SDL RJ 7.65% 2048,,19740,NSE,EQ
763JK53-SG,5053953,SDL JK 7.63% 2053,,19742,NSE,EQ
768TN30A-SG,5054721,SDL TN 7.68% 2030,,19745,NSE,EQ
773CG31-SG,5054977,SDL CG 7.73% 2031,,19746,NSE,EQ
778BR31-SG,5055233,SDL BR 7.78% 2031,,19747,NSE,EQ
771UP33-SG,5055489,SDL UP 7.71% 2033,,19748,NSE,EQ
SHANTHALA-SM,5056513,SHANTHALA FMCG PRODUCTS L,,19752,NSE,EQ
940SCL26-N6,5058049,,,19758,NSE,EQ
990SCL26-N7,5058561,,,19760,NSE,EQ
ADFFOODS,132910852,ADF FOODS,519183,19761,BSE,EQ
902SCL26-N8,5059329,,,19763,NSE,EQ
948SCL26-N9,5060609,,,19768,NSE,EQ
SCL26-NA,5061121,,,19770,NSE,EQ
SCLZC26C-NB,5061633,,,19772,NSE,EQ
888SCL25D-NC,5062145,,,19774,NSE,EQ
980SCL33C-ND,5062657,,,19776,NSE,EQ
PARAGON-SM,5063425,PARAGON FINE S.C.,,19779,NSE,EQ
MUFIN,138950148,MUFIN GREEN FINANCE,542774,19783,BSE,EQ
CELLO,139267076,CELLO WORLD ,544012,19795,BSE,EQ
WELINV,136512516,WELSPUN INVESTMENTS AND COMMER,533252,19800,BSE,EQ
TRANSTEEL-SM,5069057,TRANSTEEL SEATING TECH L,,19801,NSE,EQ
746GS2073-GS,5070849,GOI LOAN  7.46% 2073,,19808,NSE,EQ
MAITREYA-SM,5071105,MAITREYA MEDICARE,,19809,NSE,EQ
HONASA,139267588,HONASA CONSUMER - MAMAEARTH,544014,19813,BSE,EQ
SARTELE-SM,5084929,SAR TELEVENTURE,,19863,NSE,EQ
AMNPLST,129599492,AMINES & PLASTICIZERS,506248,19867,BSE,EQ
LGHL,5088257,LAXMI GOLDORNA HOUSE,,19876,NSE,EQ
RADIOCITY,138333700,MUSIC BROADCAST ,540366,19877,BSE,EQ
ESAFSFB,139269124,ESAF SMALL FINANCE BANK,544020,19878,BSE,EQ
MICROPRO-SM,5091073,MICROPRO SOFTWARE SOL L,,19887,NSE,EQ
773UP33A-SG,5092097,SDL UP 7.73% 2033,,19891,NSE,EQ
774AS33-SG,5092353,SDL AS 7.74% 2033,,19892,NSE,EQ
77MH34-SG,5094145,SDL MH 7.7% 2034,,19899,NSE,EQ
772UP34-SG,5094401,SDL UP 7.72% 2034,,19900,NSE,EQ
772HR35-SG,5094657,SDL HR 7.72% 2035,,19901,NSE,EQ
772TS36-SG,5094913,SDL TS 7.72% 2036,,19902,NSE,EQ
775RJ36-SG,5095169,SDL RJ 7.75% 2036,,19903,NSE,EQ
773BR38-SG,5095425,SDL BR 7.73% 2038,,19904,NSE,EQ
779WB40-SG,5095681,SDL WB 7.79% 2040,,19905,NSE,EQ
759RJ46-SG,5095937,SDL RJ 7.59% 2046,,19906,NSE,EQ
758JK50-SG,5096193,SDL JK 7.58% 2050,,19907,NSE,EQ
765TN30-SG,5096449,SDL TN 7.65% 2030,,19908,NSE,EQ
77KA33-SG,5096705,SDL KA 7.7% 2033,,19909,NSE,EQ
77GA33A-SG,5096961,SDL GA 7.7% 2033,,19910,NSE,EQ
771MH33-SG,5097217,SDL MH 7.71% 2033,,19911,NSE,EQ
772RJ33-SG,5097473,SDL RJ 7.72% 2033,,19912,NSE,EQ
DMART,138336260,AVENUE SUPERMARTS ,540376,19913,BSE,EQ
812REC27-NI,5100545,,,19924,NSE,EQ
743REC35-NH,5101057,,,19926,NSE,EQ
764HUDCO31-N8,5101569,,,19928,NSE,EQ
769HUDCO31-N9,5102081,,,19930,NSE,EQ
ORISSAMINE,151062020,ORISSA MINERALS DEVELOPMENT CO,590086,19931,BSE,EQ
EGOLD,5102849,EDELAMC - EGOLD,,19933,NSE,EQ
KILITCH,134272004,KILITCH DRUGS (INDIA),524500,19937,BSE,EQ
DEEPAKNTR,129638660,DEEPAK NITRITE,506401,19943,BSE,EQ
WAAREEINDO-BE,5109505,INDOSOLAR,,19959,NSE,EQ
851HUDCO28-NB,5110785,,,19964,NSE,EQ
858HUDCO29-NC,5111297,,,19966,NSE,EQ
876HUDCO28-ND,5111809,,,19968,NSE,EQ
901HUDCO34-NE,5112321,,,19970,NSE,EQ
735PFCL35-N1,5112833,,,19972,NSE,EQ
736PFCL28-N2,5113345,,,19974,NSE,EQ
760PFCL35-N3,5113857,,,19976,NSE,EQ
714BR30-SG,5124097,SDL BR 7.14% 2030,,20016,NSE,EQ
72KA31-SG,5124353,SDL KA 7.2% 2031,,20017,NSE,EQ
71JK30-SG,5124609,SDL JK 7.1% 2030,,20018,NSE,EQ
714AP34-SG,5124865,SDL AP 7.14% 2034,,20019,NSE,EQ
718AP33-SG,5125121,SDL AP 7.18% 2033,,20020,NSE,EQ
830PFCL27-N5,5125633,,,20022,NSE,EQ
867PFCL33-N7,5126657,,,20026,NSE,EQ
892PFCL33-N8,5127169,,,20028,NSE,EQ
774IREDA31-N7,5127681,,,20030,NSE,EQ
735NABAR31-N1,5128193,,,20032,NSE,EQ
764NABAR31-N2,5128705,,,20034,NSE,EQ
711HP30-SG,5130241,SDL HP 7.11% 2030,,20040,NSE,EQ
711HP28-SG,5130497,SDL HP 7.11% 2028,,20041,NSE,EQ
940SCL26A-NK,5131521,,,20045,NSE,EQ
872MMFSL26-N1,5131777,,,20046,NSE,EQ
9MMFSML-N2,5132289,,,20048,NSE,EQ
M&MFIN-N3,5132801,,,20050,NSE,EQ
740IIFCL33-N1,5133313,,,20052,NSE,EQ
866IIFC34B-N3,5134337,,,20056,NSE,EQ
891IIFCL34-N4,5134849,,,20058,NSE,EQ
990SCL26A-NL,5135617,,,20061,NSE,EQ
SASTASUNDR,136514308,SASTASUNDAR VENTURES ,533259,20063,BSE,EQ
902SCL26A-NM,5136641,,,20065,NSE,EQ
INFRABEES,139073284,NIPPON INDIA MUTUAL FUND,543255,20072,BSE,EQ
948SCL26A-NN,5139201,,,20075,NSE,EQ
INTENTECH-BE,5139713,INTENSE TECHNOLOGIES,,20077,NSE,EQ
SCLZC26D-NO,5140993,,,20082,NSE,EQ
CPCAP,136514564,CP CAPITAL,533260,20086,BSE,EQ
SCLZC26E-NP,5142529,,,20088,NSE,EQ
TASTYBITE,132887300,TASTY BITE EATABLES,519091,20092,BSE,EQ
965SCL28A-NQ,5144065,,,20094,NSE,EQ
710GJ30-SG,5145345,SDL GJ 7.10% 2030,,20099,NSE,EQ
711AS30-SG,5145601,SDL AS 7.11% 2030,,20100,NSE,EQ
1015SCL28-NR,5146113,,,20102,NSE,EQ
925SCL28A-NS,5146625,,,20104,NSE,EQ
971SCL28A-NT,5147137,,,20106,NSE,EQ
718HP32-SG,5147649,SDL HP 7.18% 2032,,20108,NSE,EQ
718BR30-SG,5147905,SDL BR 7.18% 2030,,20109,NSE,EQ
GREENPOWER,136515332,ORIENT GREEN POWER COMPANY,533263,20110,BSE,EQ
1050SCL30-NU,5148417,,,20111,NSE,EQ
1003SCL30A-NV,5149697,,,20116,NSE,EQ
1075SCL33B-NW,5150209,,,20118,NSE,EQ
980SCL33-NX,5150721,,,20120,NSE,EQ
925SCL25G-NY,5152001,,,20125,NSE,EQ
965SCL25F-NZ,5153281,,,20130,NSE,EQ
RAMKY,136515076,RAMKY INFRASTRUCTURE,533262,20134,BSE,EQ
732GS2030-GS,5154817,GOI LOAN  7.32% 2030,,20136,NSE,EQ
BABAFP-SM,5156097,BABA FOOD PROCESSING,,20141,NSE,EQ
718AS30-SG,5157377,SDL AS 7.18% 2030,,20146,NSE,EQ
719AP34-SG,5157633,SDL AP 7.19% 2034,,20147,NSE,EQ
69GA30-SG,5157889,SDL GA 6.9% 2030,,20148,NSE,EQ
725GR2028-GS,5158657,GOI LOAN   7.25% 2028,,20151,NSE,EQ
ASKAUTOLTD,139269636,ASK AUTOMOTIVE ,544022,20152,BSE,EQ
69KA30-SG,5159425,SDL KA 6.9% 2030,,20154,NSE,EQ
69AS30-SG,5159681,SDL AS 6.9% 2030,,20155,NSE,EQ
ARIHANTSUP,129585668,ARIHANT SUPERSTRUCTURES LIMITE,506194,20159,BSE,EQ
CANTABIL,136516356,CANTABIL RETAIL INDIA,533267,20160,BSE,EQ
ROXHITECH-SM,5162753,ROX HI TECH,,20167,NSE,EQ
77GA33B-SG,5163777,SDL GA 7.7% 2033,,20171,NSE,EQ
77MH33A-SG,5164033,SDL MH 7.7% 2033,,20172,NSE,EQ
77MH34A-SG,5164289,SDL MH 7.7% 2034,,20173,NSE,EQ
AKSHARCHEM,134297092,AKSHARCHEM (INDIA),524598,20178,BSE,EQ
773UP34-SG,5165825,SDL UP 7.73% 2034,,20179,NSE,EQ
773UP35-SG,5166081,SDL UP 7.73% 2035,,20180,NSE,EQ
ASHOKA,136517380,ASHOKA BUILDCON,533271,20182,BSE,EQ
772AP38-SG,5166849,SDL AP 7.72% 2038,,20183,NSE,EQ
774HP38-SG,5167105,SDL HP 7.74% 2038,,20184,NSE,EQ
WABAG,136516868,VA TECH WABAG,533269,20188,BSE,EQ
773TS40-SG,5168385,SDL TS 7.73% 2040,,20189,NSE,EQ
769AP42-SG,5168641,SDL AP 7.69% 2042,,20190,NSE,EQ
BEDMUTHA,136517124,BEDMUTHA INDUSTRIES,533270,20196,BSE,EQ
76JK53A-SG,5170433,SDL JK 7.6% 2053,,20197,NSE,EQ
URJA,134908676,URJA GLOBAL,526987,20203,BSE,EQ
SUNREST-SM,5174529,SUNREST LIFESCIENCE,,20213,NSE,EQ
750GA30-SG,5175809,SDL GA 7.50% 2030,,20218,NSE,EQ
780HR30-SG,5176065,SDL HR 7.80% 2030,,20219,NSE,EQ
768UP34A-SG,5176321,SDL UP 7.68% 2034,,20220,NSE,EQ
77UP35-SG,5176577,SDL UP 7.7% 2035,,20221,NSE,EQ
767KA36-SG,5176833,SDL KA 7.67% 2036,,20222,NSE,EQ
JWL,136517636,JUPITER WAGONS,533272,20224,BSE,EQ
768TS37-SG,5177601,SDL TS 7.68% 2037,,20225,NSE,EQ
77BR38-SG,5177857,SDL BR 7.7% 2038,,20226,NSE,EQ
756JK48-SG,5178881,SDL JK 7.56% 2048,,20230,NSE,EQ
766ML32-SG,5179137,SDL ML 7.66% 2032,,20231,NSE,EQ
CLEDUCATE-BE,5179649,CL EDUCATE,,20233,NSE,EQ
765GA33-SG,5180929,SDL GA 7.65% 2033,,20238,NSE,EQ
765HR33B-SG,5181441,SDL HR 7.65% 2033,,20240,NSE,EQ
OBEROIRLTY,136517892,OBEROI REALTY,533273,20242,BSE,EQ
767NL33B-SG,5182209,SDL NL 7.67% 2033,,20243,NSE,EQ
768AR33-SG,5182465,SDL AR 7.68% 2033,,20244,NSE,EQ
ESILVER,5185793,EDELAMC - ESILVER,,20257,NSE,EQ
IREDA,139270660,INDIAN RENEWABLE ENERGY DEVELO,544026,20261,BSE,EQ
745GJ30-SG,5190913,SDL GJ 7.45% 2030,,20277,NSE,EQ
750AS30-SG,5191169,SDL AS 7.50% 2030,,20278,NSE,EQ
657GJ29-SG,5191425,SDL GJ 6.57% 2029,,20279,NSE,EQ
658AP30-SG,5191681,SDL AP 6.58% 2030,,20280,NSE,EQ
658KA30-SG,5193729,SDL KA 6.58% 2030,,20288,NSE,EQ
ROCKINGDCE-SM,5193985,ROCKINGDEALS CIRCU ECO L,,20289,NSE,EQ
TATATECH,139271172,TATA TECHNOLOGIES ,544028,20293,BSE,EQ
SHAH,136518404,SHAH METACORP,533275,20296,BSE,EQ
PRESTIGE,136518148,PRESTIGE ESTATES PROJECTS,533274,20302,BSE,EQ
GANDHAR,139271428,GANDHAR OIL REFINERY (INDIA) L,544029,20303,BSE,EQ
718AP28-SG,5199105,SDL AP 7.18% 2028,,20309,NSE,EQ
717HR29-SG,5199361,SDL HR 7.17% 2029,,20310,NSE,EQ
718AS29-SG,5199617,SDL AS 7.18% 2029,,20311,NSE,EQ
72JK29-SG,5199873,SDL JK 7.2% 2029,,20312,NSE,EQ
709KA30-SG,5200129,SDL KA 7.09% 2030,,20313,NSE,EQ
NRAIL,132116996,N.R.AGARWAL INDUSTRIES,516082,20314,BSE,EQ
SHANKARA,138348804,SHANKARA BUILDING PRODUCTS LIM,540425,20321,BSE,EQ
FEDFINA,139270916,FEDBANK FINANCIAL SERVICES LIM,544027,20322,BSE,EQ
RESPONIND,129410308,RESPONSIVE INDUSTRIES,505509,20323,BSE,EQ
CGCL,136088324,CAPRI GLOBAL CAPITAL,531595,20329,BSE,EQ
768TN30B-SG,5205761,SDL TN 7.68% 2030,,20335,NSE,EQ
774CG31-SG,5207553,SDL CG 7.74% 2031,,20342,NSE,EQ
771HR33-SG,5208065,SDL HR 7.71% 2033,,20344,NSE,EQ
774RJ33-SG,5208833,SDL RJ 7.74% 2033,,20347,NSE,EQ
775GA33-SG,5209089,SDL GA 7.75% 2033,,20348,NSE,EQ
775UP33-SG,5209345,SDL UP 7.75% 2033,,20349,NSE,EQ
773KA34-SG,5209601,SDL KA 7.73% 2034,,20350,NSE,EQ
775UP34-SG,5209857,SDL UP 7.75% 2034,,20351,NSE,EQ
774TS35-SG,5210113,SDL TS 7.74% 2035,,20352,NSE,EQ
775HR35A-SG,5210369,SDL HR 7.75% 2035,,20353,NSE,EQ
775RJ35-SG,5210625,SDL RJ 7.75% 2035,,20354,NSE,EQ
777AP35-SG,5210881,SDL AP 7.77% 2035,,20355,NSE,EQ
779PN36-SG,5211137,SDL PN 7.79% 2036,,20356,NSE,EQ
776MP37A-SG,5211393,SDL MP 7.76% 2037,,20357,NSE,EQ
720AS30-SG,5211649,SDL AS 7.20% 2030,,20358,NSE,EQ
704GJ30-SG,5211905,SDL GJ 7.04% 2030,,20359,NSE,EQ
779PN37-SG,5212161,SDL PN 7.79% 2037,,20360,NSE,EQ
777MN38-SG,5212417,SDL MN 7.77% 2038,,20361,NSE,EQ
771WB41-SG,5212673,SDL WB 7.71% 2041,,20362,NSE,EQ
771WB43-SG,5212929,SDL WB 7.71% 2043,,20363,NSE,EQ
771KL43-SG,5213185,SDL KL 7.71% 2043,,20364,NSE,EQ
774JK43-SG,5213441,SDL JK 7.74% 2043,,20365,NSE,EQ
764RJ49-SG,5213697,SDL RJ 7.64% 2049,,20366,NSE,EQ
